codigo,nome,marca,linha,descricao_atual,descricao_proposta,diferenciais_propostos,beneficios_site,indicado_para,dados_tecnicos,qualidade_descricao,fonte_descricao,fonte_diferenciais,confianca_descricao,confianca_diferenciais,status_revisao,observacao
8011,Blocks Box 90 Blocos Rosa,playmi,PLAY&MOLTO,,"O blocks box 90 blocos rosa da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a criatividade e a coordenação motora das crianças.",Acompanha 90 blocos | Estimulam o aprendizado,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização | Auxilia na percepção espacial,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, proporcionando aprendizado por meio da montagem e da brincadeira estruturada.","material=Plástico | cor=Rosa | genero=Menina | idade=+ 24 meses | conteudo_caixa=1 Block Box 
90 Blocos
1 Cartela de atividades | ncm=9503.00.80 | cst=000 | dun=9789648418011-8 | produto_mm=395x253x350 | caixa=2un/3,8‬00kg | peso=1.8kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/blocks-box-90-blocos-rosa/,https://cardosotoys.com.br/playmi/produtos/blocks-box-90-blocos-rosa/,CONFIRMADO,CONFIRMADO,PENDENTE,
8012,Blocks Box 90 Blocos Azul,playmi,PLAY&MOLTO,,"O blocks box 90 blocos azul da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a criatividade e a coordenação motora das crianças.",Acompanha 90 blocos | Estimulam o aprendizado,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização | Auxilia na percepção espacial,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, proporcionando aprendizado por meio da montagem e da brincadeira estruturada.","material=Plástico | cor=Azul | genero=Menino | idade=+ 24 meses | conteudo_caixa=1 Block Box 
90 Blocos
1 Cartela de atividades | ncm=9503.00.80 | cst=000 | dun=9789648418012-5 | produto_mm=395x253x350 | caixa=2un/3.8kg | peso=1.8kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/blocks-box-90-blocos-azul/,https://cardosotoys.com.br/playmi/produtos/blocks-box-90-blocos-azul/,CONFIRMADO,CONFIRMADO,PENDENTE,
8014,Truck Ride On Amarelo,playmi,PLAY&MOLTO,Vem com CAIXA INDIVIDUAL 10 blocos! * A cor,"O Truck Ride On Amarelo é um brinquedo 2 em 1 que combina montaria infantil com blocos de montar, estimulando ao mesmo tempo coordenação motora grossa e criatividade.",Compartimento para blocos | Encaixe para blocos,Estimula coordenação motora grossa | Desenvolve equilíbrio e controle corporal | Incentiva criatividade com blocos de montar | Fortalece musculatura das pernas | Brinquedo multifuncional,Crianças + 24 meses em fase de desenvolvimento da mobilidade ativa e habilidades de construção.,"material=Plástico | cor=Amarelo | genero=Unissex | idade=+ 24 meses | conteudo_caixa=1 Truck Ride on 
10 blocos de montar | ncm=9503.00.10 | cst=000 | dun=X | produto_mm=615x290x440 | caixa=1un/3.46kg | peso=2.438kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/truck-ride-on-amarelo/,https://cardosotoys.com.br/playmi/produtos/truck-ride-on-amarelo/,CONFIRMADO,CONFIRMADO,PENDENTE,"DESCRICAO_EXISTENTE — preservada, nao substituir"
8015,Trenzinho Didático 28 Peças,playmi,PLAY&MOLTO,,"O trenzinho didático 28 peças da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",Acompanha 28 peças | Estimulam o aprendizado,,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=Plástico | cor=Colorido | genero=Unissex | idade=+ 24 meses | conteudo_caixa=28 peças 
1 cartela de adesivos | ncm=9503.00.80 | cst=000 | dun=2789648418015-7 | produto_mm=300x90x210 | caixa=6un/2.7kg | peso=0.3kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/trenzinho-didatico-28-pecas/,https://cardosotoys.com.br/playmi/produtos/trenzinho-didatico-28-pecas/,CONFIRMADO,CONFIRMADO,PENDENTE,
8016,Girafa de Atividades Amarela,playmi,PLAY&MOLTO,,"A girafa de atividades amarela da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",Cauda gira | Compartimento para blocos | Encaixe para blocos | Pescoço articulado,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=Plástico | cor=Amarelo | genero=Unissex | idade=+ 24 meses | conteudo_caixa=1 girafa de atividades
15 blocos de montar | ncm=9503.00.39 | cst=000 | dun=9789648418016-3 | produto_mm=320x170x520 | caixa=2un/3kg | peso=0.898kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/girafa-de-atividades-amarela/,https://cardosotoys.com.br/playmi/produtos/girafa-de-atividades-amarela/,CONFIRMADO,CONFIRMADO,PENDENTE,
8017,Totokross Moto de Equilibrio Rosa,playmi,PLAY&MOLTO,Andador de EQUILÍBRIO ROSA CAIXA INDIVIDUAL equilibrio,A Totokross Moto de Equilíbrio Rosa é ideal para crianças que já apresentam maior firmeza nos movimentos e buscam mais dinamismo na brincadeira.,Design ergonômico | Estimula o equilíbrio | Tem rodinhas,Desenvolve equilíbrio dinâmico | Estimula coordenação motora grossa | Incentiva mobilidade ativa | Fortalece pernas e controle corporal | Design inspirado em moto,Crianças + 12 meses com maior controle motor para mobilidade ativa.,material=Plástico | cor=Rosa | genero=Menina | idade=+ 12 meses | conteudo_caixa=1 Totokross | ncm=9503.00.10 | cst=000 | dun=X | produto_mm=525x255x450 | caixa=1un/1.8kg | peso=1.341kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/totokross-moto-de-equilibrio-rosa/,https://cardosotoys.com.br/playmi/produtos/totokross-moto-de-equilibrio-rosa/,CONFIRMADO,CONFIRMADO,PENDENTE,"DESCRICAO_EXISTENTE — preservada, nao substituir"
8018,Totokross Moto de Equilibrio Vermelha,playmi,PLAY&MOLTO,,A Totokross Moto de Equilíbrio Vermelha combina visual moderno e estímulo motor intenso.,Design ergonômico | Estimula o equilíbrio | Tem rodinhas,Estimula equilíbrio lateral | Desenvolve coordenação motora grossa | Incentiva autonomia | Fortalece musculatura das pernas | Ideal para crianças mais ativas,Crianças + 12 meses em fase de mobilidade ativa e desenvolvimento do equilíbrio.,material=Plástico | cor=Vermelho | genero=Menino | idade=+ 12 meses | conteudo_caixa=1 Totokross | ncm=9503.00.10 | cst=000 | dun=X | produto_mm=525x255x450 | caixa=1un/1.8kg | peso=1.341kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/totokross-moto-de-equilibrio-vermelha/,https://cardosotoys.com.br/playmi/produtos/totokross-moto-de-equilibrio-vermelha/,CONFIRMADO,CONFIRMADO,PENDENTE,
8022,Pipinico Urso Azul Caixa Individual,playmi,PLAY&MOLTO,Recipiente removível Prático e higiênico!,"O pipinico urso azul caixa individual da linha play&molto é um produto da categoria primeira infância, desenvolvido para auxiliar no processo de transição da fralda.",,Auxilia no desfralde | Incentiva a autonomia | Fácil higienização | Recipiente removível,Crianças + 12 meses em fase de desenvolvimento e início do processo de desfralde.,"material=Plástico | cor=Azul | genero=Menino | idade=+ 12 meses | conteudo_caixa=1 Pipinico Urso
1 Recipiente removivel | ncm=9503.00.99 | cst=000 | dun=X | produto_mm=383x350x235 | caixa=1un/1kg | peso=1.05kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/pipinico-urso-azul-caixa-individual/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,"DESCRICAO_EXISTENTE — preservada, nao substituir"
8023,Mesinha Criativa Rosa,playmi,PLAY&MOLTO,Vem com 275A x 550C x 380L 20 blocos!,"A mesinha criativa rosa da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",Acompanha blocos | Tamanho ergonômico,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=Plástico | cor=Rosa | genero=Menina | idade=+ 24 meses | conteudo_caixa=1 mesinha criativa
20 blocos de montar | ncm=9503.00.99 | cst=000 | dun=9789648418023-1 | produto_mm=550x380x275 | caixa=2un/4.3kg | peso=1.6kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/mesinha-criativa-rosa/,https://cardosotoys.com.br/playmi/produtos/mesinha-criativa-rosa/,CONFIRMADO,CONFIRMADO,PENDENTE,"DESCRICAO_EXISTENTE — preservada, nao substituir"
8024,Girafa de Atividades Rosa,playmi,PLAY&MOLTO,,"A girafa de atividades rosa da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",Cauda gira | Compartimento para blocos | Encaixe para blocos | Pescoço articulado,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=Plástico | cor=Rosa | genero=Menina | idade=+ 24 meses | conteudo_caixa=1 girafa de atividades
15 blocos de montar | ncm=9503.00.39 | cst=000 | dun=9789648418024-8 | produto_mm=320x170x520 | caixa=2un/3kg | peso=0.898kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/girafa-de-atividades-rosa/,https://cardosotoys.com.br/playmi/produtos/girafa-de-atividades-rosa/,CONFIRMADO,CONFIRMADO,PENDENTE,
8025,Estação de Resgate 10 Blocos,playmi,PLAY&MOLTO,,"A estação de resgate 10 blocos da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",Acompanha 1 carrinho | Com elevador para carro,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Possui som | Possui luz,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=Plástico | cor=Colorido | genero=Unissex | idade=+ 24 meses | conteudo_caixa=1 estação
10 blocos de montar | ncm=9503.00.80 | cst=000 | dun=9789648418025-5 | produto_mm=430x140x370 | caixa=2un/3.224kg | peso=1kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/estacao-de-resgate-10-blocos/,https://cardosotoys.com.br/playmi/produtos/estacao-de-resgate-10-blocos/,CONFIRMADO,CONFIRMADO,PENDENTE,
8026,Fazendinha 19 Blocos,playmi,PLAY&MOLTO,,"A fazendinha 19 blocos da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",Acompanha bolinha | Encaixe para blocos | Escorregador de bolinhas,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=Plástico | cor=Colorido | genero=Unissex | idade=+ 24 meses | conteudo_caixa=1 fazendinha
19 blocos de montar | ncm=9503.00.80 | cst=000 | dun=9789648418026-2 | produto_mm=555x105x385 | caixa=2un/3.006kg | peso=1.046kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/fazendinha-19-blocos/,https://cardosotoys.com.br/playmi/produtos/fazendinha-19-blocos/,CONFIRMADO,CONFIRMADO,PENDENTE,
8027,Carrinho de Puxar com 20 Blocos Azul,playmi,PLAY&MOLTO,,"O carrinho de puxar com 20 blocos azul da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",Acompanha blocos | Haste retrátil,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=PLASTICO | cor=AZUL | genero=MENINO | idade=+ 24 meses | conteudo_caixa=1 carrinho de puxar com tampa
20 blocos | ncm=9503.00.80 | dun=2789648418027-0 | produto_mm=230x135x480 | caixa=6un/4.8kg | peso=0.725kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/carrinho-de-puxar-com-20-blocos-azul/,https://cardosotoys.com.br/playmi/produtos/carrinho-de-puxar-com-20-blocos-azul/,CONFIRMADO,CONFIRMADO,PENDENTE,
8028,Carrinho de Puxar com 20 Blocos Rosa,playmi,PLAY&MOLTO,,"O carrinho de puxar com 20 blocos rosa da linha play&molto é um brinquedo da categoria blocos, desenvolvido para estimular a coordenação motora e a criatividade.",,Estimula a coordenação motora | Incentiva a criatividade | Desenvolve habilidades cognitivas | Promove a montagem e organização,"Crianças + 24 meses em fase de desenvolvimento motor e cognitivo, incentivando a montagem e a brincadeira estruturada.","material=PLASTICO | cor=ROSA | genero=MENINA | idade=+ 24 meses | conteudo_caixa=1 carrinho de puxar com tampa
20 blocos | ncm=9503.00.80 | dun=2789648418028-7 | produto_mm=230x135x480 | caixa=6un/4.8kg | peso=0.725kg",ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/carrinho-de-puxar-com-20-blocos-rosa/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
8029,Moto Speed XR - Moto de Equilíbrio Vermelha,playmi,PLAY&MOLTO,,A Moto Speed XR Vermelha é uma moto de equilíbrio infantil desenvolvida para crianças que buscam maior dinamismo e estabilidade durante a mobilidade.,Design ergonômico | Estimula o equilíbrio,Desenvolve equilíbrio e coordenação motora grossa | Incentiva mobilidade ativa | Estimula confiança corporal | Fortalece musculatura das pernas | Design esportivo moderno,Crianças + 12 meses com controle motor mais avançado para a idade.,material=PLASTICO | cor=VERMELHO | genero=MENINO | idade=+ 12 meses | conteudo_caixa=1 Moto de equilíbrio | ncm=9503.00.10 | dun=X | produto_mm=640x325x490 | caixa=1un/2.97kg | peso=2.18kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/moto-speed-xr-moto-de-equilibrio-vermelha/,https://cardosotoys.com.br/playmi/produtos/moto-speed-xr-moto-de-equilibrio-vermelha/,CONFIRMADO,CONFIRMADO,PENDENTE,
8030,Moto Speed Xr - Moto de Equilíbrio Rosa,playmi,PLAY&MOLTO,,A Moto Speed XR Rosa é ideal para crianças que já apresentam firmeza nos movimentos e desejam maior liberdade na mobilidade.,Design ergonômico | Estimula o equilíbrio,Estimula equilíbrio dinâmico | Desenvolve coordenação motora grossa | Incentiva autonomia | Fortalece musculatura das pernas | Ideal para mobilidade mais ativa,Crianças + 12 meses em fase de desenvolvimento avançado da mobilidade.,material=PLASTICO | cor=ROSA | genero=MENINA | idade=+ 12 meses | conteudo_caixa=1 Moto de equilíbrio | ncm=9503.00.10 | dun=X | produto_mm=640x325x490 | caixa=1un/2.97kg | peso=2.18kg,ESPECIFICA,https://cardosotoys.com.br/playmi/produtos/moto-speed-xr-moto-de-equilibrio-rosa/,https://cardosotoys.com.br/playmi/produtos/moto-speed-xr-moto-de-equilibrio-rosa/,CONFIRMADO,CONFIRMADO,PENDENTE,
8102,Belinha Studio,tópi,FAZ DE CONTA,,O Belinha Studio é um kit encantador para crianças que adoram brincar de salão de beleza e criar produções cheias de estilo.,,Estimula imaginação e criatividade | Incentiva o faz de conta no universo da beleza | Desenvolve coordenação motora fina | Promove interação social,Crianças a partir de 3 anos que gostam de brincar de salão de beleza e criar momentos divertidos com amigas e familiares.,material=Plástico | cor=Rosa | genero=Menina | idade=+ 3 Anos | conteudo_caixa=1 Helicóptero | ncm=9503.00.80 | cst=000 | dun=4789648418102-8 | produto_mm=240x50x160 | caixa=12un/1.55kg | peso=0.1kg,ESPECIFICA,https://cardosotoys.com.br/topi/produtos/belinha-studio/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
8401,Alvo Certo,tópi,JOGOS,,O Alvo Certo é um jogo de precisão ideal para desafiar a mira e a concentração.,,Desenvolve coordenação motora | Estimula concentração e foco | Incentiva competição saudável | Ideal para momentos em grupo,Adolescentes a partir de 14 anos e adultos que gostam de jogos de precisão e desafios de pontaria.,"material=Plástico | cor=Amarelo | genero=Unissex | idade=+ 14 Anos | conteudo_caixa=1 Alvo Certo
4 Dardos | ncm=9506.99.00 | cst=000 | dun=27896484184018 | produto_mm=364x30x350 | caixa=6un/3.82kg | peso=0.475kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/alvo-certo/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
9047,Comboio Rodeio,tópi,RODA LIVRE,,O Comboio Rodeio é um caminhão roda livre que leva a emoção do campo para a brincadeira.,,Estimula imaginação e criatividade | Incentiva brincadeiras temáticas rurais | Desenvolve coordenação motora | Estrutura resistente,"Crianças a partir de 3 anos que gostam de caminhões, fazenda, rodeio e brincadeiras de transporte de animais.","material=Plástico | cor=Preto | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 Caminhão
2 cavalos
2 bois | ncm=9503.00.80 | cst=000 | dun=27896484190477 | produto_mm=535x109x158 | caixa=6un/4.66kg | peso=0.465kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/comboio-rodeio/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
9055,Comboio Bombeiro,tópi,RODA LIVRE,,O Comboio Bombeiro leva a emoção das operações de resgate para a brincadeira.,,Estimula imaginação e criatividade | Incentiva brincadeiras de resgate | Desenvolve coordenação motora | Design temático de bombeiro,"Crianças a partir de 3 anos que gostam de caminhões, bombeiros e aventuras de resgate.","material=Plástico | cor=Vermelho | genero=Menino | idade=+ 3 Anos | conteudo_caixa=1 Caminhão 
1 maca
2 extintores | ncm=9503.00.80 | cst=000 | dun=27896484190552 | produto_mm=535x109x130 | caixa=6un/4.28kg | peso=0.4kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/comboio-bombeiro/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
9505,Pipinico Rosa Caixa Individual,tópi,PRIMEIRA INFÂNCIA,,O Pipinico Rosa é ideal para auxiliar as crianças na fase de transição das fraldas.,,Auxilia na fase de desfralde | Recipiente removível para fácil limpeza | Estrutura resistente | Design confortável e funcional,Crianças a partir de 12 meses em fase de transição e desenvolvimento da autonomia.,"material=Plástico | cor=Rosa | genero=Menina | idade=+ 12 meses | conteudo_caixa=1 Pipinico 
1 Recipiente removivel 
1 conjunto de parafusos | ncm=9503.00.99 | cst=000 | dun=X | produto_mm=378x304x230 | caixa=1un/1.4kg | peso=1.05kg",ESPECIFICA,https://cardosotoys.com.br/topi/produtos/pipinico-rosa-individual/,(sem fonte),CONFIRMADO,NAO_ENCONTRADO,PENDENTE,
